"Step","_name_or_path: prajjwal1/bert-medium - eval/P_err","_name_or_path: prajjwal1/bert-medium - eval/P_err__MIN","_name_or_path: prajjwal1/bert-medium - eval/P_err__MAX","_name_or_path: bert-base-cased - eval/P_err","_name_or_path: bert-base-cased - eval/P_err__MIN","_name_or_path: bert-base-cased - eval/P_err__MAX","_name_or_path: prajjwal1/bert-mini - eval/P_err","_name_or_path: prajjwal1/bert-mini - eval/P_err__MIN","_name_or_path: prajjwal1/bert-mini - eval/P_err__MAX","_name_or_path: prajjwal1/bert-tiny - eval/P_err","_name_or_path: prajjwal1/bert-tiny - eval/P_err__MIN","_name_or_path: prajjwal1/bert-tiny - eval/P_err__MAX"
"86","0.7121402922121103","0.7022653721682848","0.7273320287018917","0.7396083385975996","0.7296272899557802","0.7517372078332281","0.7557691942317557","0.7339805825242718","0.7671232876712328","0.811204377481808","0.8032362459546926","0.8206131767775604"
"87","0.7121402922121103","0.7022653721682848","0.7273320287018917","0.7396083385975996","0.7296272899557802","0.7517372078332281","0.7557691942317557","0.7339805825242718","0.7671232876712328","0.811204377481808","0.8032362459546926","0.8206131767775604"
"90","0.6993847904857409","0.6809939556749496","0.7123287671232876","0.7354310887350535","0.7212083071113908","0.750157331655129","0.7526707925964575","0.7333781061114842","0.7756033920417482","0.8123874273482817","0.796507723304231","0.8193085453359426"
"91","0.6993847904857409","0.6809939556749496","0.7123287671232876","0.7354310887350535","0.7212083071113908","0.750157331655129","0.7526707925964575","0.7333781061114842","0.7756033920417482","0.8123874273482817","0.796507723304231","0.8193085453359426"
"94","0.7083257466157722","0.6840369393139842","0.7233375156838143","0.731592039800995","0.7151741293532339","0.7605721393034826","0.7574977736432466","0.737467018469657","0.7772898368883312","0.8124091662997455","0.8007915567282322","0.8186951066499373"
"95","0.7083257466157722","0.6840369393139842","0.7233375156838143","0.731592039800995","0.7151741293532339","0.7605721393034826","0.7574977736432466","0.737467018469657","0.7772898368883312","0.8124091662997455","0.8007915567282322","0.8186951066499373"
"98","0.7028102269534542","0.6810289389067524","0.7229773462783171","0.7423960273122284","0.7200496585971446","0.7597765363128491","0.7534867168232761","0.7408360128617364","0.7747572815533981","0.814459255559371","0.8057877813504823","0.8213592233009709"
"99","0.7028102269534542","0.6810289389067524","0.7229773462783171","0.7423960273122284","0.7200496585971446","0.7597765363128491","0.7534867168232761","0.7408360128617364","0.7747572815533981","0.814459255559371","0.8057877813504823","0.8213592233009709"
"102","0.7141906374893204","0.7001321003963012","0.7278731836195509","0.753042409342348","0.7363245236631838","0.7664413030116779","0.7536302431016568","0.7471410419313851","0.7681638044914134","0.8103444513637225","0.7992073976221928","0.8243064729194187"
"103","0.7141906374893204","0.7001321003963012","0.7278731836195509","0.753042409342348","0.7363245236631838","0.7664413030116779","0.7536302431016568","0.7471410419313851","0.7681638044914134","0.8103444513637225","0.7992073976221928","0.8243064729194187"
"106","0.7135155480724961","0.706145966709347","0.7270341207349081","0.725389893948846","0.7205240174672489","0.7311291328758578","0.7546603889622632","0.7426376440460947","0.7677165354330708","0.8109970728690925","0.7976952624839949","0.8175416133162612"
"107","0.7135155480724961","0.706145966709347","0.7270341207349081","0.725389893948846","0.7205240174672489","0.7311291328758578","0.7546603889622632","0.7426376440460947","0.7677165354330708","0.8109970728690925","0.7976952624839949","0.8175416133162612"
"110","0.7102060667462542","0.6939924906132666","0.727784730913642","0.7276807980049875","0.7007481296758105","0.75","0.7602382015093025","0.746558197747184","0.7811470006591958","0.8111245682020126","0.7903629536921152","0.8229036295369212"
"111","0.7102060667462542","0.6939924906132666","0.727784730913642","0.7276807980049875","0.7007481296758105","0.75","0.7602382015093025","0.746558197747184","0.7811470006591958","0.8111245682020126","0.7903629536921152","0.8229036295369212"
"114","0.7064349891331136","0.6762452107279693","0.7361923326835608","0.7278527607361963","0.7134969325153374","0.745398773006135","0.7491810624901973","0.7330779054916986","0.7615334632878492","0.8058524344065784","0.7918263090676884","0.8135376756066411"
"115","0.7064349891331136","0.6762452107279693","0.7361923326835608","0.7278527607361963","0.7134969325153374","0.745398773006135","0.7491810624901973","0.7330779054916986","0.7615334632878492","0.8058524344065784","0.7918263090676884","0.8135376756066411"
"118","0.7153518562030076","0.7115885416666667","0.7268170426065164","0.7436233611442193","0.7359952324195471","0.7556615017878426","0.7628406954887218","0.748046875","0.7700501253132832","0.8132479636591479","0.7994791666666666","0.8270676691729324"
"119","0.7153518562030076","0.7115885416666667","0.7268170426065164","0.7436233611442193","0.7359952324195471","0.7556615017878426","0.7628406954887218","0.748046875","0.7700501253132832","0.8132479636591479","0.7994791666666666","0.8270676691729324"
"122","0.709863866720524","0.6878901373283396","0.7243139757498405","0.7198248905565979","0.7116948092557849","0.7298311444652907","0.7598207250509296","0.7340823970037453","0.7823867262284621","0.8041666965431691","0.7933832709113608","0.8104658583280153"
"123","0.709863866720524","0.6878901373283396","0.7243139757498405","0.7198248905565979","0.7116948092557849","0.7298311444652907","0.7598207250509296","0.7340823970037453","0.7823867262284621","0.8041666965431691","0.7933832709113608","0.8104658583280153"
"126","0.7093279407898068","0.693516699410609","0.743142144638404","0.7372148859543817","0.7298919567827131","0.7436974789915967","0.7573969464028207","0.7445972495088409","0.7824189526184538","0.8085087706405238","0.7996070726915521","0.8291770573566085"
"127","0.7093279407898068","0.693516699410609","0.743142144638404","0.7372148859543817","0.7298919567827131","0.7436974789915967","0.7573969464028207","0.7445972495088409","0.7824189526184538","0.8085087706405238","0.7996070726915521","0.8291770573566085"
"130","0.6977490763165213","0.6871727748691099","0.7050543825975688","0.712875","0.7068749999999999","0.718125","0.748981687116667","0.7375654450261779","0.7613563659628919","0.8016423644957174","0.7931937172774869","0.8106206014075495"
"131","0.6977490763165213","0.6871727748691099","0.7050543825975688","0.712875","0.7068749999999999","0.718125","0.748981687116667","0.7375654450261779","0.7613563659628919","0.8016423644957174","0.7931937172774869","0.8106206014075495"
"134","0.7081999925494369","0.666030534351145","0.728835136855506","0.7074257425742575","0.681930693069307","0.7283415841584158","0.7584657832890349","0.7309160305343512","0.7797581158497773","0.8000783928811488","0.7862595419847328","0.8166772756206238"
"135","0.7081999925494369","0.666030534351145","0.728835136855506","0.7074257425742575","0.681930693069307","0.7283415841584158","0.7584657832890349","0.7309160305343512","0.7797581158497773","0.8000783928811488","0.7862595419847328","0.8166772756206238"
"138","0.6995796353707109","0.6936226166995398","0.7032546266751756","0.7088735053492763","0.6991818753933292","0.7168030207677785","0.7491849272910586","0.7358008934269304","0.7600510529674538","0.7986584750317508","0.784301212507977","0.8159105851413544"
"139","0.6995796353707109","0.6936226166995398","0.7032546266751756","0.7088735053492763","0.6991818753933292","0.7168030207677785","0.7491849272910586","0.7358008934269304","0.7600510529674538","0.7986584750317508","0.784301212507977","0.8159105851413544"
"142","0.7009296853459048","0.6899275839368005","0.7125710675931776","0.7236889692585894","0.7070524412296564","0.7462326702833032","0.7415512167004842","0.7289955780164246","0.7574226152874289","0.7965360227599283","0.7794601711652402","0.8077682685977616"
"143","0.7009296853459048","0.6899275839368005","0.7125710675931776","0.7236889692585894","0.7070524412296564","0.7462326702833032","0.7415512167004842","0.7289955780164246","0.7574226152874289","0.7965360227599283","0.7794601711652402","0.8077682685977616"
"146","0.69355393828071","0.6631785480706345","0.7050359712230216","0.7056768558951965","0.6799750467872738","0.7354959451029319","0.7404348088260532","0.7155003270111184","0.7620889748549323","0.790196160286471","0.7802485284499673","0.7956157317859446"
"147","0.69355393828071","0.6631785480706345","0.7050359712230216","0.7056768558951965","0.6799750467872738","0.7354959451029319","0.7404348088260532","0.7155003270111184","0.7620889748549323","0.790196160286471","0.7802485284499673","0.7956157317859446"
"150","0.6851116630788763","0.6714754098360656","0.7068852459016394","0.7073775573465593","0.6800991940483572","0.7340359578425295","0.7340102666004304","0.7147540983606557","0.7567213114754099","0.7902955235414252","0.7744107744107744","0.8006734006734006"
"151","0.6851116630788763","0.6714754098360656","0.7068852459016394","0.7073775573465593","0.6800991940483572","0.7340359578425295","0.7340102666004304","0.7147540983606557","0.7567213114754099","0.7902955235414252","0.7744107744107744","0.8006734006734006"
"154","0.6926080607766418","0.6696146557169931","0.7113874345549738","0.6994923857868021","0.6852791878172588","0.7144670050761421","0.7466703654337812","0.7233101705622236","0.7675300063171194","0.8010798636031394","0.7820593809222994","0.8117498420720152"
"155","0.6926080607766418","0.6696146557169931","0.7113874345549738","0.6994923857868021","0.6852791878172588","0.7144670050761421","0.7466703654337812","0.7233101705622236","0.7675300063171194","0.8010798636031394","0.7820593809222994","0.8117498420720152"
"158","0.6922099181511796","0.6703225806451614","0.7105775470473719","0.7136029411764706","0.6973039215686274","0.7352941176470589","0.7408247681647862","0.7270967741935483","0.7503225806451613","0.7916459776852065","0.7890979883192732","0.7949383517196625"
"159","0.6922099181511796","0.6703225806451614","0.7105775470473719","0.7136029411764706","0.6973039215686274","0.7352941176470589","0.7408247681647862","0.7270967741935483","0.7503225806451613","0.7916459776852065","0.7890979883192732","0.7949383517196625"
"162","0.6827866579468242","0.6668861092824226","0.6967699406723797","0.7073139974779319","0.6979823455233292","0.7269861286254728","0.7364005827308064","0.7261356155365373","0.7534607778510217","0.7884376452433101","0.7801184990125083","0.7969676994067239"
"163","0.6827866579468242","0.6668861092824226","0.6967699406723797","0.7073139974779319","0.6979823455233292","0.7269861286254728","0.7364005827308064","0.7261356155365373","0.7534607778510217","0.7884376452433101","0.7801184990125083","0.7969676994067239"
"166","0.6902835702610333","0.6683837733419189","0.7141025641025641","0.707191994996873","0.6904315196998123","0.7285803627267042","0.7363035151154919","0.7141017385705086","0.7666666666666666","0.7948148331599716","0.7875080489375402","0.8115384615384615"
"167","0.6902835702610333","0.6683837733419189","0.7141025641025641","0.707191994996873","0.6904315196998123","0.7285803627267042","0.7363035151154919","0.7141017385705086","0.7666666666666666","0.7948148331599716","0.7875080489375402","0.8115384615384615"
"170","0.6877757357569044","0.6802547770700638","0.6996047430830039","0.711645101663586","0.6931608133086876","0.7313616759088108","0.7358581103194783","0.7286624203821657","0.7496706192358367","0.7931735521932144","0.784076433121019","0.8069828722002635"
"171","0.6877757357569044","0.6802547770700638","0.6996047430830039","0.711645101663586","0.6931608133086876","0.7313616759088108","0.7358581103194783","0.7286624203821657","0.7496706192358367","0.7931735521932144","0.784076433121019","0.8069828722002635"
"174","0.6953553268938173","0.6702463676563487","0.717017208413002","0.7027465667915107","0.6754057428214731","0.717852684144819","0.7387369062702946","0.7188881869867341","0.758444869343531","0.7909444153886478","0.7732154137713203","0.7979604843849586"
"175","0.6953553268938173","0.6702463676563487","0.717017208413002","0.7027465667915107","0.6754057428214731","0.717852684144819","0.7387369062702946","0.7188881869867341","0.758444869343531","0.7909444153886478","0.7732154137713203","0.7979604843849586"
"178","0.6867858376377413","0.6734563971992362","0.7122851686823679","0.713483831604637","0.6863941427699817","0.7303233679072605","0.7346623273938142","0.7097390197326543","0.7542966263526416","0.7896664031079002","0.7835773392743476","0.795003203074952"
"179","0.6867858376377413","0.6734563971992362","0.7122851686823679","0.713483831604637","0.6863941427699817","0.7303233679072605","0.7346623273938142","0.7097390197326543","0.7542966263526416","0.7896664031079002","0.7835773392743476","0.795003203074952"
"182","0.6867361445651452","0.6800262812089356","0.6986564299424185","0.6957433682911783","0.689080814312153","0.7119062307217767","0.7411308486409185","0.7247043363994744","0.7581573896353166","0.7934782078670437","0.7746386333771353","0.8061420345489443"
"183","0.6867361445651452","0.6800262812089356","0.6986564299424185","0.6957433682911783","0.689080814312153","0.7119062307217767","0.7411308486409185","0.7247043363994744","0.7581573896353166","0.7934782078670437","0.7746386333771353","0.8061420345489443"
"186","0.6881039979168875","0.6630778974034199","0.7086763774540848","0.7077205882352942","0.6899509803921569","0.7181372549019608","0.7408775522441513","0.7264091196960101","0.7644078530715643","0.791522158945761","0.7801556420233463","0.8195060164661178"
"187","0.6881039979168875","0.6630778974034199","0.7086763774540848","0.7077205882352942","0.6899509803921569","0.7181372549019608","0.7408775522441513","0.7264091196960101","0.7644078530715643","0.791522158945761","0.7801556420233463","0.8195060164661178"
"190","0.6973315100831969","0.67982176957352","0.7074122236671001","0.6987936507936507","0.6907936507936507","0.7073015873015873","0.7407137991174564","0.7243793761935073","0.747074122236671","0.792666660596524","0.7765754296626353","0.8033099936346276"
"191","0.6973315100831969","0.67982176957352","0.7074122236671001","0.6987936507936507","0.6907936507936507","0.7073015873015873","0.7407137991174564","0.7243793761935073","0.747074122236671","0.792666660596524","0.7765754296626353","0.8033099936346276"
"194","0.6925349248924835","0.6790668348045397","0.7023959646910467","0.7016290726817043","0.6967418546365916","0.7073934837092732","0.744836455796033","0.739413680781759","0.7591424968474149","0.7992310567629626","0.7856677524429967","0.807061790668348"
"195","0.6925349248924835","0.6790668348045397","0.7023959646910467","0.7016290726817043","0.6967418546365916","0.7073934837092732","0.744836455796033","0.739413680781759","0.7591424968474149","0.7992310567629626","0.7856677524429967","0.807061790668348"
"198","0.7026260852276494","0.6886075949367089","0.7158227848101266","0.6993765586034912","0.6845386533665836","0.7107231920199502","0.7488160249188149","0.7354430379746835","0.7582278481012659","0.7959238518125786","0.7835443037974683","0.8069620253164557"
"199","0.7026260852276494","0.6886075949367089","0.7158227848101266","0.6993765586034912","0.6845386533665836","0.7107231920199502","0.7488160249188149","0.7354430379746835","0.7582278481012659","0.7959238518125786","0.7835443037974683","0.8069620253164557"
"202","0.6950481758963802","0.6758967904342355","0.7086049543676662","0.7016229712858926","0.696629213483146","0.7116104868913857","0.7427315236842602","0.7186910006293266","0.7614080834419817","0.7887149511430852","0.7828823159219636","0.7953063885267275"
"203","0.6950481758963802","0.6758967904342355","0.7086049543676662","0.7016229712858926","0.696629213483146","0.7116104868913857","0.7427315236842602","0.7186910006293266","0.7614080834419817","0.7887149511430852","0.7828823159219636","0.7953063885267275"
"206","0.6860749394257756","0.667735728030789","0.7010904425914047","0.6974842767295598","0.679245283018868","0.7138364779874213","0.7386763386530679","0.7241821680564464","0.7548172757475083","0.7871989668818286","0.7677998717126363","0.7998717126363053"
"207","0.6860749394257756","0.667735728030789","0.7010904425914047","0.6974842767295598","0.679245283018868","0.7138364779874213","0.7386763386530679","0.7241821680564464","0.7548172757475083","0.7871989668818286","0.7677998717126363","0.7998717126363053"
"210","0.6828364728133189","0.6677762982689748","0.6929936305732485","0.7161640530759951","0.6869722557297949","0.7418576598311218","0.7216528280763652","0.7010652463382157","0.7331210191082802","0.7828351158116142","0.7776298268974701","0.7891719745222929"
"211","0.6828364728133189","0.6677762982689748","0.6929936305732485","0.7161640530759951","0.6869722557297949","0.7418576598311218","0.7216528280763652","0.7010652463382157","0.7331210191082802","0.7828351158116142","0.7776298268974701","0.7891719745222929"
"214","0.6892376656338373","0.676980198019802","0.7023514851485149","0.6952380952380952","0.66852195423624","0.7118119975262832","0.7360920721219812","0.7264851485148515","0.75","0.789416827173934","0.7797029702970297","0.7964108910891089"
"215","0.6892376656338373","0.676980198019802","0.7023514851485149","0.6952380952380952","0.66852195423624","0.7118119975262832","0.7360920721219812","0.7264851485148515","0.75","0.789416827173934","0.7797029702970297","0.7964108910891089"
"218","0.6858899509751751","0.6714915040906231","0.6987874920229739","0.6905565978736711","0.6716697936210132","0.717948717948718","0.7385768382903681","0.7281308999370673","0.751754945756222","0.7910636423111507","0.7866582756450597","0.7970644543714103"
"219","0.6858899509751751","0.6714915040906231","0.6987874920229739","0.6905565978736711","0.6716697936210132","0.717948717948718","0.7385768382903681","0.7281308999370673","0.751754945756222","0.7910636423111507","0.7866582756450597","0.7970644543714103"
"222","0.6940883346585854","0.6791744840525329","0.7116948092557849","0.7024067388688328","0.6967509025270758","0.7099879663056559","0.7407998276771893","0.7317073170731707","0.7598499061913696","0.7863263611460107","0.7784891165172856","0.7979987492182614"
"223","0.6940883346585854","0.6791744840525329","0.7116948092557849","0.7024067388688328","0.6967509025270758","0.7099879663056559","0.7407998276771893","0.7317073170731707","0.7598499061913696","0.7863263611460107","0.7784891165172856","0.7979987492182614"
"226","0.6904607849745008","0.6745635910224439","0.7123552123552124","0.703448275862069","0.6859605911330049","0.7222906403940887","0.7388302089050218","0.7219451371571073","0.7574002574002574","0.78754994752501","0.7768079800498753","0.7948877805486284"
"227","0.6904607849745008","0.6745635910224439","0.7123552123552124","0.703448275862069","0.6859605911330049","0.7222906403940887","0.7388302089050218","0.7219451371571073","0.7574002574002574","0.78754994752501","0.7768079800498753","0.7948877805486284"
"230","0.6885069480053329","0.6823979591836735","0.6953517587939699","0.7032535297728668","0.6838551258440762","0.7163904235727441","0.7426308840118964","0.721938775510204","0.7519132653061225","0.794205722490001","0.7831632653061225","0.8033919597989949"
"231","0.6885069480053329","0.6823979591836735","0.6953517587939699","0.7032535297728668","0.6838551258440762","0.7163904235727441","0.7426308840118964","0.721938775510204","0.7519132653061225","0.794205722490001","0.7831632653061225","0.8033919597989949"
"234","0.6954107558884159","0.6796368352788587","0.7059561128526646","0.683218101822753","0.6769327467001885","0.6913890634820867","0.7393303489747874","0.7308690012970169","0.7542319749216301","0.7932162358863016","0.7830721003134796","0.806269592476489"
"235","0.6954107558884159","0.6796368352788587","0.7059561128526646","0.683218101822753","0.6769327467001885","0.6913890634820867","0.7393303489747874","0.7308690012970169","0.7542319749216301","0.7932162358863016","0.7830721003134796","0.806269592476489"
"238","0.6917562654038503","0.684844641724794","0.7013546798029557","0.6919395465994963","0.6769521410579344","0.7002518891687657","0.7466922135000983","0.7247536945812808","0.7641090678503488","0.7976179282856081","0.7863300492610837","0.8097290640394088"
"239","0.6917562654038503","0.684844641724794","0.7013546798029557","0.6919395465994963","0.6769521410579344","0.7002518891687657","0.7466922135000983","0.7247536945812808","0.7641090678503488","0.7976179282856081","0.7863300492610837","0.8097290640394088"
"242","0.6903956670744524","0.6718946047678795","0.7020075282308658","0.6979841172877215","0.6835675015271838","0.727550397067807","0.741958405858321","0.7258469259723965","0.7613991255465334","0.7905208241085206","0.7770143660212367","0.8005018820577164"
