"Step","_name_or_path: bert-large-uncased - eval/P_err","_name_or_path: bert-large-uncased - eval/P_err__MIN","_name_or_path: bert-large-uncased - eval/P_err__MAX","_name_or_path: bert-base-cased - eval/P_err","_name_or_path: bert-base-cased - eval/P_err__MIN","_name_or_path: bert-base-cased - eval/P_err__MAX","_name_or_path: prajjwal1/bert-medium - eval/P_err","_name_or_path: prajjwal1/bert-medium - eval/P_err__MIN","_name_or_path: prajjwal1/bert-medium - eval/P_err__MAX","_name_or_path: prajjwal1/bert-mini - eval/P_err","_name_or_path: prajjwal1/bert-mini - eval/P_err__MIN","_name_or_path: prajjwal1/bert-mini - eval/P_err__MAX","_name_or_path: prajjwal1/bert-tiny - eval/P_err","_name_or_path: prajjwal1/bert-tiny - eval/P_err__MIN","_name_or_path: prajjwal1/bert-tiny - eval/P_err__MAX"
"22","0.7922516675827518","0.7875128468653648","0.7989465570400822","0.7992520525990864","0.794558860920417","0.8041677127793121","0.7939064219975797","0.7887767143044447","0.8042137718396711","0.8276789226245107","0.8169660416939819","0.8346608427543679","0.8682063680565782","0.8620246659815005","0.8735868448098664"
"23","0.7922516675827518","0.7875128468653648","0.7989465570400822","0.7992520525990864","0.794558860920417","0.8041677127793121","0.7939064219975797","0.7887767143044447","0.8042137718396711","0.8276789226245107","0.8169660416939819","0.8346608427543679","0.8682063680565782","0.8620246659815005","0.8735868448098664"
"26","0.7819983869011787","0.7758822763380648","0.7882536788644354","0.7976332536045486","0.792119222025764","0.8026016670876484","0.7868753162518838","0.7799192603203542","0.7946347180622477","0.8255764914778563","0.8205495507227504","0.8331814038286235","0.8659270412168295","0.8602682640968876","0.8723792160437557"
"27","0.7819983869011787","0.7758822763380648","0.7882536788644354","0.7976332536045486","0.792119222025764","0.8026016670876484","0.7868753162518838","0.7799192603203542","0.7946347180622477","0.8255764914778563","0.8205495507227504","0.8331814038286235","0.8659270412168295","0.8602682640968876","0.8723792160437557"
"30","0.7807406455148139","0.7761077999481731","0.7864731795802021","0.7985193956292379","0.7944031261817723","0.8033530820622715","0.783672968223633","0.7785695776107799","0.787890625","0.821545453809277","0.8173101839854885","0.82734375","0.8665431121512481","0.8622700181394144","0.869655351127235"
"31","0.7807406455148139","0.7761077999481731","0.7864731795802021","0.7985193956292379","0.7944031261817723","0.8033530820622715","0.783672968223633","0.7785695776107799","0.787890625","0.821545453809277","0.8173101839854885","0.82734375","0.8665431121512481","0.8622700181394144","0.869655351127235"
"34","0.7791413726800436","0.7771732089648918","0.7811892732219199","0.7934524509785076","0.7864004044489383","0.7993662864385298","0.7862476295093862","0.7815779246016323","0.792489604989605","0.821941622704351","0.8169452001554606","0.8297706956859696","0.8653168505286655","0.8617696592822904","0.8677289804378805"
"35","0.7791413726800436","0.7771732089648918","0.7811892732219199","0.7934524509785076","0.7864004044489383","0.7993662864385298","0.7862476295093862","0.7815779246016323","0.792489604989605","0.821941622704351","0.8169452001554606","0.8297706956859696","0.8653168505286655","0.8617696592822904","0.8677289804378805"
"38","0.7753164344159261","0.7681877444589309","0.7866212855085744","0.7929464449726943","0.7883544303797468","0.7975949367088607","0.7832135376122631","0.7778357235984354","0.7904823989569753","0.8188330008313546","0.8143736091111402","0.8252933507170795","0.8631995423198017","0.8567144719687092","0.8684485006518905"
"39","0.7753164344159261","0.7681877444589309","0.7866212855085744","0.7929464449726943","0.7883544303797468","0.7975949367088607","0.7832135376122631","0.7778357235984354","0.7904823989569753","0.8188330008313546","0.8143736091111402","0.8252933507170795","0.8631995423198017","0.8567144719687092","0.8684485006518905"
"42","0.7698520667723758","0.761609106195835","0.7777777777777778","0.7887104329656698","0.7848926380368098","0.7943507157464212","0.7816404524204291","0.7750614409520113","0.7870909326089768","0.8176937724614728","0.8115379640408744","0.8246022506790842","0.8644512952270386","0.8623722674945027","0.8685810373819687"
"43","0.7698520667723758","0.761609106195835","0.7777777777777778","0.7887104329656698","0.7848926380368098","0.7943507157464212","0.7816404524204291","0.7750614409520113","0.7870909326089768","0.8176937724614728","0.8115379640408744","0.8246022506790842","0.8644512952270386","0.8623722674945027","0.8685810373819687"
"46","0.7723681263152729","0.7648459198518714","0.7758287114665291","0.7868619894942732","0.7827848101265823","0.790379746835443","0.7795064495685319","0.7741519411840578","0.7849864568554108","0.8173686775735689","0.814045761142706","0.8249709789758803","0.8634428544736268","0.8569585966722559","0.8708886882497098"
"47","0.7723681263152729","0.7648459198518714","0.7758287114665291","0.7868619894942732","0.7827848101265823","0.790379746835443","0.7795064495685319","0.7741519411840578","0.7849864568554108","0.8173686775735689","0.814045761142706","0.8249709789758803","0.8634428544736268","0.8569585966722559","0.8708886882497098"
"50","0.7701702880878717","0.7655091689426453","0.7733659920072193","0.7836693913522972","0.7741484494153533","0.7892163009404389","0.7788694751737961","0.7713616855247757","0.7839370890808302","0.8194030662784069","0.8144901379399252","0.8259636457393322","0.8647927849661187","0.8608998324094366","0.8674730133957602"
"51","0.7701702880878717","0.7655091689426453","0.7733659920072193","0.7836693913522972","0.7741484494153533","0.7892163009404389","0.7788694751737961","0.7713616855247757","0.7839370890808302","0.8194030662784069","0.8144901379399252","0.8259636457393322","0.8647927849661187","0.8608998324094366","0.8674730133957602"
"54","0.7670119515261264","0.7594443723224718","0.7732656514382403","0.7820360122721095","0.7786697247706422","0.7846585117227319","0.7772923757804063","0.7707926591175323","0.7809944177593146","0.8167062571519667","0.812670388160457","0.8220747103995835","0.8640087064090896","0.8596650655588731","0.8682331559132805"
"55","0.7670119515261264","0.7594443723224718","0.7732656514382403","0.7820360122721095","0.7786697247706422","0.7846585117227319","0.7772923757804063","0.7707926591175323","0.7809944177593146","0.8167062571519667","0.812670388160457","0.8220747103995835","0.8640087064090896","0.8596650655588731","0.8682331559132805"
"58","0.7603003115583606","0.7534175237599271","0.7651347480796771","0.7835071462834392","0.7769124481849015","0.7885943976887326","0.7705423499221087","0.7676967776016904","0.7769821637807577","0.8136095316322074","0.8100507746387189","0.821767998958469","0.860957485739642","0.8537950787657858","0.8643405806535607"
"59","0.7603003115583606","0.7534175237599271","0.7651347480796771","0.7835071462834392","0.7769124481849015","0.7885943976887326","0.7705423499221087","0.7676967776016904","0.7769821637807577","0.8136095316322074","0.8100507746387189","0.821767998958469","0.860957485739642","0.8537950787657858","0.8643405806535607"
"62","0.7641266450526809","0.7569096284869521","0.7733263734829701","0.7793625958073195","0.7679292929292929","0.7851010101010101","0.7729261653115106","0.7713073659853451","0.7755448257862456","0.8138349639443415","0.8065304023653426","0.8192569739041008","0.8617045758583679","0.8558940737884047","0.8648926597249004"
"63","0.7641266450526809","0.7569096284869521","0.7733263734829701","0.7793625958073195","0.7679292929292929","0.7851010101010101","0.7729261653115106","0.7713073659853451","0.7755448257862456","0.8138349639443415","0.8065304023653426","0.8192569739041008","0.8617045758583679","0.8558940737884047","0.8648926597249004"
"66","0.7662404098006691","0.7587991718426501","0.773619233268356","0.7826327667554078","0.7759929167720718","0.7894603174603174","0.775867073077218","0.7722567287784678","0.7792443064182195","0.8131701132864366","0.808100414078675","0.8152173913043479","0.8630319054479999","0.8575310559006211","0.8665890269151139"
"67","0.7662404098006691","0.7587991718426501","0.773619233268356","0.7826327667554078","0.7759929167720718","0.7894603174603174","0.775867073077218","0.7722567287784678","0.7792443064182195","0.8131701132864366","0.808100414078675","0.8152173913043479","0.8630319054479999","0.8575310559006211","0.8665890269151139"
"70","0.7580879092223322","0.7526329647182728","0.7642415471648467","0.7656056329471647","0.75824748989438","0.7711566045116703","0.770093864620651","0.7635597682991048","0.7771195365982095","0.8062131004768572","0.8035808320168509","0.8091100579252238","0.8589969765764172","0.8521590310689837","0.863349131121643"
"71","0.7580879092223322","0.7526329647182728","0.7642415471648467","0.7656056329471647","0.75824748989438","0.7711566045116703","0.770093864620651","0.7635597682991048","0.7771195365982095","0.8062131004768572","0.8035808320168509","0.8091100579252238","0.8589969765764172","0.8521590310689837","0.863349131121643"
"74","0.759786664712013","0.7560750132065505","0.7626782884310618","0.7764219439436738","0.768003064351379","0.7874106230847804","0.7664928962660216","0.7587719298245614","0.7719228737453777","0.8064358237475261","0.8015055467511886","0.813391442155309","0.8596689221011516","0.8555289739500266","0.8642366613840464"
"75","0.759786664712013","0.7560750132065505","0.7626782884310618","0.7764219439436738","0.768003064351379","0.7874106230847804","0.7664928962660216","0.7587719298245614","0.7719228737453777","0.8064358237475261","0.8015055467511886","0.813391442155309","0.8596689221011516","0.8555289739500266","0.8642366613840464"
"78","0.7681596995857081","0.7637141745558294","0.7709765270392945","0.7777692710108409","0.7669755045056479","0.7855057748445234","0.7751105386009255","0.7693407879339488","0.7801841525094022","0.8125050743777524","0.8066571317123912","0.8171443392556088","0.8617341542537655","0.8580158626966584","0.8643496303981325"
"79","0.7681596995857081","0.7637141745558294","0.7709765270392945","0.7777692710108409","0.7669755045056479","0.7855057748445234","0.7751105386009255","0.7693407879339488","0.7801841525094022","0.8125050743777524","0.8066571317123912","0.8171443392556088","0.8617341542537655","0.8580158626966584","0.8643496303981325"
"82","0.7575511824937216","0.7542827252517327","0.7629095674967235","0.7711935109734541","0.7620266120777892","0.7804503582395087","0.7678071819425327","0.7627827906368511","0.7710353866317169","0.8103777648778566","0.8063292794559958","0.813652412710867","0.8616873542438883","0.856414280109847","0.8690989930691775"
"83","0.7575511824937216","0.7542827252517327","0.7629095674967235","0.7711935109734541","0.7620266120777892","0.7804503582395087","0.7678071819425327","0.7627827906368511","0.7710353866317169","0.8103777648778566","0.8063292794559958","0.813652412710867","0.8616873542438883","0.856414280109847","0.8690989930691775"
"86","0.7571574294131065","0.753952698288253","0.7608296140719348","0.7711237551510437","0.7642912073827224","0.7814070351758794","0.7685269611674702","0.7624048306642164","0.7772115510257416","0.8066402730924308","0.8025728537673931","0.8104011498758656","0.8584566863635634","0.8527172486216855","0.8626682346792107"
"87","0.7571574294131065","0.753952698288253","0.7608296140719348","0.7711237551510437","0.7642912073827224","0.7814070351758794","0.7685269611674702","0.7624048306642164","0.7772115510257416","0.8066402730924308","0.8025728537673931","0.8104011498758656","0.8584566863635634","0.8527172486216855","0.8626682346792107"
"90","0.7591836279501786","0.7556420233463035","0.7635538261997405","0.7680964783028716","0.7552564102564102","0.7739439299758974","0.7685214466091945","0.7608951707891637","0.7750972762645915","0.8064980493823766","0.8003891050583658","0.812970168612192","0.8578538368427138","0.8507133592736705","0.8614785992217899"
"91","0.7591836279501786","0.7556420233463035","0.7635538261997405","0.7680964783028716","0.7552564102564102","0.7739439299758974","0.7685214466091945","0.7608951707891637","0.7750972762645915","0.8064980493823766","0.8003891050583658","0.812970168612192","0.8578538368427138","0.8507133592736705","0.8614785992217899"
"94","0.7632421291517225","0.7517702596380802","0.7697625880511348","0.7673213492955775","0.7588387096774194","0.7746712626069194","0.7705842857474214","0.7623918174665618","0.7749804330811375","0.8050379846939106","0.8023741194886512","0.8085050873989043","0.8587881790972963","0.8570310461779285","0.8604226454474302"
"95","0.7632421291517225","0.7517702596380802","0.7697625880511348","0.7673213492955775","0.7588387096774194","0.7746712626069194","0.7705842857474214","0.7623918174665618","0.7749804330811375","0.8050379846939106","0.8023741194886512","0.8085050873989043","0.8587881790972963","0.8570310461779285","0.8604226454474302"
"98","0.7603806238710435","0.7554135142186277","0.7685885729193843","0.7814603164816548","0.7691236068895644","0.8035781781529545","0.769524461206682","0.7628323242958673","0.7730237411948865","0.8054227199586419","0.8002869814766501","0.8111140099139056","0.8594213589787417","0.8532481085311766","0.8626402295851814"
"99","0.7603806238710435","0.7554135142186277","0.7685885729193843","0.7814603164816548","0.7691236068895644","0.8035781781529545","0.769524461206682","0.7628323242958673","0.7730237411948865","0.8054227199586419","0.8002869814766501","0.8111140099139056","0.8594213589787417","0.8532481085311766","0.8626402295851814"
"102","0.7599678076852022","0.754401982522499","0.7688796139298292","0.7712874779541447","0.7642983119173595","0.7761904761904762","0.7656532338824792","0.7601821730644112","0.7705751923829398","0.807446994822465","0.8055301943393766","0.8095734968044868","0.8588892106951193","0.857701839050476","0.8603104212860311"
"103","0.7599678076852022","0.754401982522499","0.7688796139298292","0.7712874779541447","0.7642983119173595","0.7761904761904762","0.7656532338824792","0.7601821730644112","0.7705751923829398","0.807446994822465","0.8055301943393766","0.8095734968044868","0.8588892106951193","0.857701839050476","0.8603104212860311"
"106","0.7614928255752135","0.7541174944883933","0.7685125145895474","0.7707765341743043","0.7633022840372592","0.7787418655097613","0.767720832617577","0.7650110232135909","0.7722733756970561","0.8089594588814102","0.8049539618726494","0.8140319024769809","0.8593952000304181","0.8572169627804436","0.8629230968745947"
"107","0.7614928255752135","0.7541174944883933","0.7685125145895474","0.7707765341743043","0.7633022840372592","0.7787418655097613","0.767720832617577","0.7650110232135909","0.7722733756970561","0.8089594588814102","0.8049539618726494","0.8140319024769809","0.8593952000304181","0.8572169627804436","0.8629230968745947"
"110","0.7519591464646235","0.7481607987388335","0.7565685759327377","0.7701357057326289","0.7636526410026858","0.781360201511335","0.7616552631626243","0.7566999474513926","0.7712821860220704","0.8013145239456995","0.7963741460851288","0.8051760378349974","0.857345302692283","0.8562220468297816","0.8590383604834472"
"111","0.7519591464646235","0.7481607987388335","0.7565685759327377","0.7701357057326289","0.7636526410026858","0.781360201511335","0.7616552631626243","0.7566999474513926","0.7712821860220704","0.8013145239456995","0.7963741460851288","0.8051760378349974","0.857345302692283","0.8562220468297816","0.8590383604834472"
"114","0.7533811686319949","0.7461126355677512","0.7581511064554144","0.7771813261664524","0.7722884012539185","0.7840752351097179","0.7608035874369488","0.7510780086240689","0.7688488174572063","0.8023235275402522","0.7973343786750294","0.8068613329841561","0.8559732639181004","0.8516921468705083","0.863558989131858"
"115","0.7533811686319949","0.7461126355677512","0.7581511064554144","0.7771813261664524","0.7722884012539185","0.7840752351097179","0.7608035874369488","0.7510780086240689","0.7688488174572063","0.8023235275402522","0.7973343786750294","0.8068613329841561","0.8559732639181004","0.8516921468705083","0.863558989131858"
"118","0.7552449820828652","0.7499031633311815","0.7615057367538998","0.7738463809760436","0.7611217335882727","0.7831739961759082","0.7636082746810748","0.7530019367333763","0.7724635812814232","0.8062050237553817","0.800645577792124","0.8103292446739832","0.8585059497271587","0.8519044544867657","0.8666236281471917"
"119","0.7552449820828652","0.7499031633311815","0.7615057367538998","0.7738463809760436","0.7611217335882727","0.7831739961759082","0.7636082746810748","0.7530019367333763","0.7724635812814232","0.8062050237553817","0.800645577792124","0.8103292446739832","0.8585059497271587","0.8519044544867657","0.8666236281471917"
"122","0.7595724373936781","0.7538819875776397","0.7679708826205641","0.7699893145939118","0.7677779186208645","0.7727215109646343","0.764799945178847","0.7611283643892339","0.7692805383022774","0.8049961898356685","0.8015078642922138","0.8084886128364389","0.8589824506374137","0.8564958592132506","0.8606366459627329"
"123","0.7595724373936781","0.7538819875776397","0.7679708826205641","0.7699893145939118","0.7677779186208645","0.7727215109646343","0.764799945178847","0.7611283643892339","0.7692805383022774","0.8049961898356685","0.8015078642922138","0.8084886128364389","0.8589824506374137","0.8564958592132506","0.8606366459627329"
"126","0.7607579338410329","0.7542460113226969","0.7660902353400079","0.7694087930327281","0.7637528259231349","0.7731645569620254","0.7628401712490814","0.7582346886258363","0.7703293875450334","0.8055427659964159","0.7999227997941327","0.8125321667524447","0.8566742761606582","0.8525476067936182","0.8621976325270201"
"127","0.7607579338410329","0.7542460113226969","0.7660902353400079","0.7694087930327281","0.7637528259231349","0.7731645569620254","0.7628401712490814","0.7582346886258363","0.7703293875450334","0.8055427659964159","0.7999227997941327","0.8125321667524447","0.8566742761606582","0.8525476067936182","0.8621976325270201"
"130","0.7539389142179896","0.7505885430290348","0.7571279100183103","0.7698129201035693","0.767175572519084","0.7738737608231898","0.7593269572730115","0.7559508239602406","0.7641904263667277","0.8019284444145287","0.7972796233324614","0.804865289040021","0.8579938125233777","0.8529950300810881","0.8630656552445723"
"131","0.7539389142179896","0.7505885430290348","0.7571279100183103","0.7698129201035693","0.767175572519084","0.7738737608231898","0.7593269572730115","0.7559508239602406","0.7641904263667277","0.8019284444145287","0.7972796233324614","0.804865289040021","0.8579938125233777","0.8529950300810881","0.8630656552445723"
"134","0.7631672307716256","0.7595572145707299","0.7676663663277127","0.7664447941202658","0.7575873015873016","0.7721904761904762","0.7670223844859726","0.759297789336801","0.7717853005534818","0.8075713101367661","0.7988296488946685","0.8131033595057279","0.8592075001828647","0.8577680525164114","0.8611146865748488"
"135","0.7631672307716256","0.7595572145707299","0.7676663663277127","0.7664447941202658","0.7575873015873016","0.7721904761904762","0.7670223844859726","0.759297789336801","0.7717853005534818","0.8075713101367661","0.7988296488946685","0.8131033595057279","0.8592075001828647","0.8577680525164114","0.8611146865748488"
"138","0.7570920473414495","0.7487345879299157","0.7630072840790842","0.7719447911460382","0.7645042528881554","0.7768185857559985","0.7637110110669113","0.7621025308241401","0.7667748215444516","0.8022734234091272","0.7953277092796885","0.8080467229072031","0.8552243735401623","0.844646333549643","0.8607397793640493"
"139","0.7570920473414495","0.7487345879299157","0.7630072840790842","0.7719447911460382","0.7645042528881554","0.7768185857559985","0.7637110110669113","0.7621025308241401","0.7667748215444516","0.8022734234091272","0.7953277092796885","0.8080467229072031","0.8552243735401623","0.844646333549643","0.8607397793640493"
"142","0.7474910200197211","0.7406630847857424","0.753311475409836","0.7701843803460796","0.7622784810126582","0.7749367088607595","0.7556420450663921","0.7494430611977461","0.7625475036037217","0.7991552489736644","0.7947540983606558","0.8036954527584851","0.8528923721403852","0.8461538461538461","0.8610929104966584"
"143","0.7474910200197211","0.7406630847857424","0.753311475409836","0.7701843803460796","0.7622784810126582","0.7749367088607595","0.7556420450663921","0.7494430611977461","0.7625475036037217","0.7991552489736644","0.7947540983606558","0.8036954527584851","0.8528923721403852","0.8461538461538461","0.8610929104966584"
"146","0.7490511711917011","0.7365648050579557","0.7663306715538682","0.7655870815406559","0.761323155216285","0.7723918575063613","0.7542164459981646","0.7410432033719705","0.7647597853122137","0.7991285912745187","0.7914910432033719","0.8101845791333944","0.8547271288660555","0.8524762908324552","0.8629401754156303"
"147","0.7490511711917011","0.7365648050579557","0.7663306715538682","0.7655870815406559","0.761323155216285","0.7723918575063613","0.7542164459981646","0.7410432033719705","0.7647597853122137","0.7991285912745187","0.7914910432033719","0.8101845791333944","0.8547271288660555","0.8524762908324552","0.8629401754156303"
"150","0.757437314095078","0.7536779065225883","0.7642234084103632","0.7695392577800447","0.7527318932655654","0.78035194328396","0.7612255650769437","0.7561515427678688","0.7721650826715272","0.8013838818089158","0.7952089571670355","0.8073167556307772","0.8537082095696615","0.8484572321312329","0.8567894805363885"
"151","0.757437314095078","0.7536779065225883","0.7642234084103632","0.7695392577800447","0.7527318932655654","0.78035194328396","0.7612255650769437","0.7561515427678688","0.7721650826715272","0.8013838818089158","0.7952089571670355","0.8073167556307772","0.8537082095696615","0.8484572321312329","0.8567894805363885"
"154","0.7550719079675939","0.7502602811035919","0.7592399791775117","0.7687730077855113","0.7578640284119736","0.7744799594114663","0.7615261891072272","0.7529719137818419","0.7678292555960438","0.8019573138990109","0.8","0.8045288912024987","0.8555627053050083","0.8500780843310776","0.8611400312337324"
"155","0.7550719079675939","0.7502602811035919","0.7592399791775117","0.7687730077855113","0.7578640284119736","0.7744799594114663","0.7615261891072272","0.7529719137818419","0.7678292555960438","0.8019573138990109","0.8","0.8045288912024987","0.8555627053050083","0.8500780843310776","0.8611400312337324"
"158","0.7565589852356981","0.7529988391590352","0.76112472591255","0.7750027006410465","0.7684710588823603","0.7800975121890237","0.7622094766543654","0.7580291500064491","0.7671868953953308","0.8045446399425877","0.7990678404971517","0.8116857990455307","0.8567729249057665","0.8514123565071585","0.8631497484844577"
"159","0.7565589852356981","0.7529988391590352","0.76112472591255","0.7750027006410465","0.7684710588823603","0.7800975121890237","0.7622094766543654","0.7580291500064491","0.7671868953953308","0.8045446399425877","0.7990678404971517","0.8116857990455307","0.8567729249057665","0.8514123565071585","0.8631497484844577"
"162","0.7602892807040857","0.7559348132939818","0.7632490696779161","0.7669585246769127","0.7570188871873405","0.7724604389994896","0.765578739548091","0.7628641088156037","0.769023482612601","0.801158772884901","0.7959707429744642","0.8072629282689593","0.8547392678307061","0.8520467085846273","0.8588476838188117"
"163","0.7602892807040857","0.7559348132939818","0.7632490696779161","0.7669585246769127","0.7570188871873405","0.7724604389994896","0.765578739548091","0.7628641088156037","0.769023482612601","0.801158772884901","0.7959707429744642","0.8072629282689593","0.8547392678307061","0.8520467085846273","0.8588476838188117"
"166","0.7543177650390895","0.7503237503237503","0.7586388122454343","0.7693481849688919","0.7588883324987481","0.7830495743615423","0.7637619945858021","0.7624967624967625","0.7648277648277648","0.8001213738304791","0.7989751675206938","0.8031598031598032","0.8543836636071559","0.8517223517223518","0.8593628593628594"
"167","0.7543177650390895","0.7503237503237503","0.7586388122454343","0.7693481849688919","0.7588883324987481","0.7830495743615423","0.7637619945858021","0.7624967624967625","0.7648277648277648","0.8001213738304791","0.7989751675206938","0.8031598031598032","0.8543836636071559","0.8517223517223518","0.8593628593628594"
"170","0.7577862637429424","0.7532233109850438","0.7632737632737633","0.7604807760049539","0.7553598774885145","0.7658244002041859","0.7649612655027818","0.7581227436823105","0.7705257705257705","0.803304397167213","0.7983682983682984","0.8081485301701908","0.8557285273891772","0.8539195461578133","0.8584321815368747"
"171","0.7577862637429424","0.7532233109850438","0.7632737632737633","0.7604807760049539","0.7553598774885145","0.7658244002041859","0.7649612655027818","0.7581227436823105","0.7705257705257705","0.803304397167213","0.7983682983682984","0.8081485301701908","0.8557285273891772","0.8539195461578133","0.8584321815368747"
"174","0.7485578363892174","0.7439600840336135","0.7531620811057504","0.7682041862759201","0.7574645748987854","0.7734058704453441","0.7558738094598902","0.750656512605042","0.7608553918372669","0.7951905747629603","0.7918855042016807","0.7976628151260504","0.85075836322924","0.845063025210084","0.8541228991596639"
"175","0.7485578363892174","0.7439600840336135","0.7531620811057504","0.7682041862759201","0.7574645748987854","0.7734058704453441","0.7558738094598902","0.750656512605042","0.7608553918372669","0.7951905747629603","0.7918855042016807","0.7976628151260504","0.85075836322924","0.845063025210084","0.8541228991596639"
"178","0.7490576518529897","0.7410773080468853","0.7575363825363826","0.7596437967963137","0.7481653147933565","0.7645165443543196","0.7562140374121804","0.7510865270644014","0.7605249480249481","0.7995794867140186","0.7956012116423021","0.805483367983368","0.8535356520243915","0.8476228104833399","0.8594074844074844"
"179","0.7490576518529897","0.7410773080468853","0.7575363825363826","0.7596437967963137","0.7481653147933565","0.7645165443543196","0.7562140374121804","0.7510865270644014","0.7605249480249481","0.7995794867140186","0.7956012116423021","0.805483367983368","0.8535356520243915","0.8476228104833399","0.8594074844074844"
"182","0.748647255955866","0.743298560676086","0.754724461477468","0.7661626226774719","0.7606892150606254","0.7767275514114191","0.7556459709521128","0.7537303578502574","0.7586161362736036","0.7955302035213714","0.7918593894542091","0.800475373035785","0.8508670752030572","0.8469562920903209","0.8561996566750297"
"183","0.748647255955866","0.743298560676086","0.754724461477468","0.7661626226774719","0.7606892150606254","0.7767275514114191","0.7556459709521128","0.7537303578502574","0.7586161362736036","0.7955302035213714","0.7918593894542091","0.800475373035785","0.8508670752030572","0.8469562920903209","0.8561996566750297"
"186","0.7514987612629332","0.7437166297695013","0.7572600599036333","0.7655599514759096","0.7596977329974811","0.7697393039790446","0.7570216385643799","0.7527021747623388","0.765334027868212","0.7982676163339409","0.7921604375569735","0.8065483955126533","0.8536819731268409","0.8490688891782784","0.8581846594608673"
"187","0.7514987612629332","0.7437166297695013","0.7572600599036333","0.7655599514759096","0.7596977329974811","0.7697393039790446","0.7570216385643799","0.7527021747623388","0.765334027868212","0.7982676163339409","0.7921604375569735","0.8065483955126533","0.8536819731268409","0.8490688891782784","0.8581846594608673"
"190","0.7531880685351868","0.7448400412796697","0.7567079463364293","0.7574277568403303","0.752188465499485","0.7605561277033985","0.761890458518716","0.7577399380804953","0.7648348813209495","0.8005136038381891","0.7966976264189887","0.8032765737874097","0.854352134719346","0.8502321981424148","0.8566419945461629"
